"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SN52","SNOW","SNWD","SX52","TMAX","TMIN","TOBS","WESD"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-04","0.12","31","1.6","3.0","34","37","22","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-05","0.20","32","2.4","5.0","34","33","25","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-06","0.00","31","0.0","4.0","32","35","22","33","0.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-07","0.00","32","0.0","0.0","39","60","32","55","0.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-08","0.00","38","0.0","0.0","45","70","50","66",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-09","0.00","43","0.0","0.0","47","68","52","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-10","0.04","45","0.0","0.0","47","65","48","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-11","0.00","41","0.0","0.0","47","55","36","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-12","0.00","38","0.0","0.0","47","60","29","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-13","0.69","42","0.0","0.0","46","57","42","42",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-14","0.19","43","0.0","0.0","45","61","42","59",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-15","0.00","45","0.0","0.0","47","59","46","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-16","0.14","45","0.0","0.0","48","59","42","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-17","0.00","42","0.0","0.0","48","57","41","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-18","0.00","39","0.0","0.0","45","50","30","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-19","0.00","39","0.0","0.0","43","43","26","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-20","0.00","36","0.0","0.0","43","45","24","42",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-21","0.00","36","0.0","0.0","43","45","27","42",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-22","0.00","38","0.0","0.0","43","62","29","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-23","0.00","42","0.0","0.0","43","60","39","39",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-24","1.10","40","0.0","0.0","42","56","36","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-25","0.02","38","0.1","0.0","43","55","27","42",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-26","0.00","38","0.0","0.0","44","48","26","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-27","0.00","38","0.0","0.0","48","68","30","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-28","0.56","44","0.0","0.0","49","64","41","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-29","0.00","39","0.0","0.0","47","52","30","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-30","0.00","40","0.0","0.0","47","60","31","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-31","0.60","45","0.0","0.0","47","62","53","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-01","0.25","45","0.0","0.0","47","63","40","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-02","0.16","42","1.0","0.0","46","50","32","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-03","0.05","38","0.7","0.0","42","47","21","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-04","0.04","39","0.0","0.0","41","48","28","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-05","0.00","36","0.0","0.0","42","40","17","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-06","0.10","38","0.2","0.0","42","51","30","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-07","0.17","40","0.1","0.0","41","51","34","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-08","0.02","38","0.2","0.0","41","40","26","36",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-09","0.08","37","1.1","0.0","40","36","24","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-10","0.30","36","0.3","0.0","38","32","23","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-11","0.25","36","0.0","0.0","43","58","32","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-12","0.00","38","0.0","0.0","43","48","30","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-13","0.00","39","0.0","0.0","45","51","32","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-14","0.00","39","0.0","0.0","48","59","31","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-15","0.00","41","0.0","0.0","51","68","34","66",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-16","0.00","45","0.0","0.0","55","74","43","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-17","0.00","46","0.0","0.0","56","78","44","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-18","0.00","47","0.0","0.0","57","83","46","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-19","0.00","50","0.0","0.0","57","79","47","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-20","0.00","48","0.0","0.0","53","65","44","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-21","0.20","49","0.0","0.0","53","63","47","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-22","0.28","49","0.0","0.0","51","62","49","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-23","0.00","47","0.0","0.0","53","59","35","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-24","0.00","47","0.0","0.0","54","68","34","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-25","0.00","48","0.0","0.0","54","79","45","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-26","0.37","51","0.0","0.0","54","69","46","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-27","0.00","48","0.0","0.0","52","60","38","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-28","0.12","47","0.0","0.0","52","57","38","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-29","0.00","47","0.0","0.0","48","51","43","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-04-30","0.08","47","0.0","0.0","48","55","38","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-01","0.68","48","0.0","0.0","49","52","46","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-02","0.27","48","0.0","0.0","48","52","44","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-03","0.00","47","0.0","0.0","53","66","41","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-04","0.34","50","0.0","0.0","53","62","48","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-05","0.03","48","0.0","0.0","53","65","42","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-06","0.00","48","0.0","0.0","58","72","42","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-07","0.00","53","0.0","0.0","58","73","51","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-08","0.00","50","0.0","0.0","58","68","41","66",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-09","0.00","50","0.0","0.0","57","66","40","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-10","0.18","51","0.0","0.0","57","58","46","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-11","0.06","51","0.0","0.0","54","65","48","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-12","0.00","53","0.0","0.0","58","77","53","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-13","0.61","54","0.0","0.0","59","73","50","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-14","0.35","50","0.0","0.0","59","64","41","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-15","0.04","49","0.1","0.0","52","49","35","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-16","0.00","47","0.0","0.0","57","68","34","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-17","0.03","53","0.0","0.0","58","64","51","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-18","0.00","51","0.0","0.0","60","66","42","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-19","0.00","52","0.0","0.0","61","72","40","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-20","0.00","53","0.0","0.0","60","71","44","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-21","0.02","55","0.0","0.0","60","73","54","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-22","0.00","55","0.0","0.0","62","72","53","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-23","0.00","53","0.0","0.0","64","78","41","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-24","0.00","55","0.0","0.0","66","85","50","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-25","0.00","58","0.0","0.0","68","86","60","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-26","0.03","62","0.0","0.0","69","86","66","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-27","0.00","62","0.0","0.0","69","85","65","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-28","0.00","62","0.0","0.0","71","88","64","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-29","0.09","64","0.0","0.0","72","88","68","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-30","0.00","63","0.0","0.0","71","84","62","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-05-31","0.00","61","0.0","0.0","72","83","57","80",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-01","0.02","61","0.0","0.0","72","83","55","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-02","0.70","63","0.0","0.0","70","82","62","80",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-03","0.00","62","0.0","0.0","71","80","54","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-04","0.04","63","0.0","0.0","70","80","60","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-05","2.01","62","0.0","0.0","66","73","61","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-06","0.01","62","0.0","0.0","69","81","57","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-07","0.00","62","0.0","0.0","68","74","52","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-08","0.00","59","0.0","0.0","66","69","46","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-09","0.00","59","0.0","0.0","66","75","46","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-10","0.00","61","0.0","0.0","70","84","58","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-11","0.00","66","0.0","0.0","72","92","67","88",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-12","0.00","65","0.0","0.0","72","88","59","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-13","0.00","61","0.0","0.0","71","76","49","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-14","0.00","63","0.0","0.0","69","75","60","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-15","0.03","63","0.0","0.0","71","85","60","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-16","0.77","65","0.0","0.0","71","83","63","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-17","0.05","62","0.0","0.0","73","86","57","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-18","0.00","64","0.0","0.0","74","87","56","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-19","0.00","65","0.0","0.0","75","89","64","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-20","0.00","68","0.0","0.0","75","90","70","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-21","0.00","65","0.0","0.0","74","87","57","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-22","0.00","64","0.0","0.0","73","83","58","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-23","0.02","68","0.0","0.0","73","79","64","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-24","0.00","63","0.0","0.0","74","84","57","80",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-25","0.00","63","0.0","0.0","76","87","57","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-26","0.00","66","0.0","0.0","76","90","64","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-27","0.01","67","0.0","0.0","76","92","67","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-28","0.00","66","0.0","0.0","76","86","63","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-29","0.00","62","0.0","0.0","75","79","50","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-06-30","0.00","64","0.0","0.0","76","83","55","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-01","0.26","66","0.0","0.0","76","81","61","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-02","0.00","62","0.0","0.0","73","78","50","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-03","0.00","63","0.0","0.0","73","80","54","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-04","0.00","62","0.0","0.0","72","79","55","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-05","0.00","66","0.0","0.0","74","87","67","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-06","0.00","67","0.0","0.0","77","88","65","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-07","0.00","68","0.0","0.0","77","90","66","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-08","0.16","69","0.0","0.0","77","88","66","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-09","0.08","65","0.0","0.0","77","86","62","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-10","0.00","66","0.0","0.0","74","84","59","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-11","0.00","67","0.0","0.0","76","88","66","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-12","0.00","68","0.0","0.0","78","92","66","88",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-13","0.16","70","0.0","0.0","79","91","69","89",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-14","0.09","70","0.0","0.0","78","89","68","85",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-15","0.00","66","0.0","0.0","77","85","65","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-16","0.00","68","0.0","0.0","73","75","63","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-17","0.00","64","0.0","0.0","74","85","59","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-18","0.22","69","0.0","0.0","75","85","68","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-19","0.00","67","0.0","0.0","77","86","60","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-20","0.00","66","0.0","0.0","79","90","60","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-21","0.52","68","0.0","0.0","79","92","66","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-22","0.00","71","0.0","0.0","80","93","72","90",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-23","0.00","70","0.0","0.0","81","95","69","90",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-24","0.13","72","0.0","0.0","80","90","72","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-25","0.07","72","0.0","0.0","79","90","73","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-26","0.00","69","0.0","0.0","79","89","62","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-07-27","0.00","69","0.0","0.0","80","92","65","88",
